entry,core_list_neg,core_list_pos,integrated_list_neg,integrated_list_pos,in_karta_slov,in_rusentilex,in_kfu,in_polsentilex,karta_slov_polarity,karta_slov_valence,"rusentilex_polarity
(""depends"" means this word has different valences in original RuSentiLex)",rusentilex_objectivity,score_kfu,average_rate_polsentilex,intensity_norm_polsentilex,polarity_polsentilex,is_generated_adverb_from_adjective,valence_consensus_between_4_lists
малообоснованность,,,1,,0,1,1,0,,,negative,opinion,0.592,,,,0,conflict
малообщительность,,,1,,0,1,1,0,,,negative,opinion,0.538,,,,0,conflict
малоосмысленность,,,1,,0,1,1,0,,,negative,opinion,0.595,,,,0,conflict
малопригодность,,,1,,0,1,1,0,,,negative,opinion,0.586,,,,0,conflict
малопримечательный,,,1,,0,1,1,0,,,negative,opinion,0.532,,,,0,conflict
малопристойность,,,1,,0,1,1,0,,,negative,opinion,0.506,,,,0,conflict
малопристойный,,,1,,0,1,1,0,,,negative,opinion,0.463,,,,0,agree
малореалистичный,,,1,,0,1,1,0,,,negative,opinion,0.628,,,,0,conflict
малорезультативный,,,1,,0,1,1,0,,,negative,opinion,0.606,,,,0,conflict
малосимпатичный,,,1,,0,1,1,0,,,negative,opinion,0.585,,,,0,conflict
манипулятивный,,,1,,0,1,1,0,,,negative,opinion,0.509,,,,0,conflict
мания,,,1,,0,1,1,0,,,negative,,0.463,,,,0,agree
маразматический,1,,1,,0,1,1,1,,,negative,,0.475,-1,-0.5,negative,0,agree
марионетка в чужих руках,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
мародерка,,,1,,0,1,1,0,,,negative,fact,0.384,,,,0,agree
мародерша,,,1,,0,1,1,0,,,negative,fact,0.372,,,,0,agree
мастер в своем деле,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
мастер по созданию,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
мастер своего дела,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
маститость,,,,,0,1,1,0,,,positive,opinion,0.687,,,,0,conflict
маститый,,,,,0,1,1,0,,,positive,opinion,0.68,,,,0,conflict
мастурбация,,,1,,0,1,1,0,,,negative,fact,0.339,,,,0,agree
мастурбировать,,,1,,0,1,1,0,,,negative,fact,0.297,,,,0,agree
мат-перемат,,,1,,0,1,1,0,,,negative,fact,0.627,,,,0,conflict
матернуться,,,1,,0,1,1,0,,,negative,fact,0.548,,,,0,conflict
матерость,,,,,0,1,1,0,,,depends,opinion,0.534,,,,0,conflict
матюгаться,,,1,,0,1,1,0,,,negative,fact,0.67,,,,0,conflict
матюгнуться,,,1,,0,1,1,0,,,negative,fact,0.654,,,,0,conflict
мафиозность,,,1,,0,1,1,0,,,negative,opinion,0.408,,,,0,agree
мафиозный,1,,1,,0,1,1,1,,,negative,opinion,0.431,-1,-0.5,negative,0,agree
мегера,,,1,,0,1,1,0,,,negative,opinion,0.629,,,,0,conflict
медвежий угол,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
медвежья услуга,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
медицинская вата,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
мелкая рыбешка,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
мелкая сошка,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
мелочиться,,,1,,0,1,1,0,,,negative,opinion,0.465,,,,0,agree
менингитный,,,1,,0,1,1,0,,,negative,fact,0.368,,,,0,agree
менторский,,,,,0,1,1,0,,,negative,opinion,0.747,,,,0,conflict
мерзостность,,,1,,0,1,1,0,,,negative,opinion,0.374,,,,0,agree
меркнуть в сравнении,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
меркнуть в тени,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
меркнуть на фоне,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
меркнуть перед,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
местечковость,,,1,,0,1,1,0,,,negative,opinion,0.652,,,,0,conflict
метастаз,,,1,,0,1,1,0,,,negative,fact,0.36,,,,0,agree
метастатический,,,1,,0,1,1,0,,,negative,fact,0.534,,,,0,conflict
метелить,,,1,,0,1,1,0,,,negative,fact,0.438,,,,0,agree
меткое выражение,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
механически копировать,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
механическое копирование,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
меценатка,,,,,0,1,1,0,,,positive,fact,0.697,,,,0,conflict
меценатский,,,,1,0,1,1,0,,,positive,fact,0.763,,,,0,agree
мечтаться,,,,1,0,1,1,0,,,positive,feeling,0.791,,,,0,agree
мешок костей,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
мздоимец,,,1,,0,1,1,0,,,negative,fact,0.401,,,,0,agree
мздоимица,,,1,,0,1,1,0,,,negative,fact,0.394,,,,0,agree
мздоимство,,,1,,0,1,1,0,,,negative,fact,0.388,,,,0,agree
мигреневый,,,1,,0,1,1,0,,,negative,fact,0.428,,,,0,agree
мизантроп,,,1,,0,1,1,0,,,negative,opinion,0.495,,,,0,agree
мизер,,,,,0,1,1,0,,,depends,,0.548,,,,0,conflict
мииило,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
микоз,,,1,,0,1,1,0,,,negative,fact,0.49,,,,0,agree
милаха,,,,1,0,1,1,0,,,positive,opinion,0.863,,,,0,agree
милашка,,,,1,0,1,1,0,,,positive,opinion,0.875,,,,0,agree
министерство безопасности,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
министерство внутренней безопасности,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
министерство экономического развития,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
министр экономический развитие,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
миновать закон,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
минор,,,,,0,1,1,0,,,depends,,0.703,,,,0,conflict
минус,,,,,0,1,1,1,,,depends,,0.552,0,0,neutral,0,conflict
минус только один,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
мир и тишина,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
мириады,,,,,0,1,1,0,,,neutral,opinion,0.626,,,,0,agree
мирное население,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
мировая величина,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
мировая известность,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
мистификаторша,,,1,,0,1,1,0,,,negative,opinion,0.652,,,,0,conflict
много возможностей,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
много делать,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
много мелких,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
много нового,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
много нужного,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
много разнообразных,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
много рекламаы,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
много сделать,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
многомудрый,,,,1,0,1,1,0,,,positive,opinion,0.803,,,,0,agree
модернизаторский,,,,1,0,1,1,0,,,positive,fact,0.746,,,,0,agree
модернизационный,,1,,1,0,1,1,1,,,positive,fact,0.704,0,0,neutral,0,conflict
моджахед,1,,1,,0,1,1,1,,,negative,fact,0.414,-1,-0.5,negative,0,agree
моджахедский,,,1,,0,1,1,0,,,negative,fact,0.44,,,,0,agree
мокрое дело,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
молодцеватость,,,,1,0,1,1,0,,,positive,opinion,0.753,,,,0,agree
молокососка,,,1,,0,1,1,0,,,negative,opinion,0.655,,,,0,conflict
мор,,,1,,0,1,1,0,,,negative,fact,0.557,,,,0,conflict
моралистический,,,1,,0,1,1,0,,,negative,opinion,0.678,,,,0,conflict
моральная норма,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
морально опуститься,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
морально разложить,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
морально разложиться,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
морально устареть,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
моральное падение,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
моральное разложение,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
моральное устаревание,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
моральные устои,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
моральный принцип,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
моральный фактор,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
море разливанное,,,,,0,1,0,0,,,neutral,opinion,,,,,0,unique
мороженка,,,,,0,1,1,0,,,positive,opinion,0.699,,,,0,conflict
морфинизм,,,1,,0,1,1,0,,,negative,fact,0.59,,,,0,conflict
мот,,,1,,0,1,1,0,,,negative,opinion,0.667,,,,0,conflict
мотать душу,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
мотать нервы,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
мотать срок,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
мотовка,,,1,,0,1,1,0,,,negative,opinion,0.591,,,,0,conflict
мотовской,,,1,,0,1,1,0,,,negative,opinion,0.63,,,,0,conflict
мотовство,,,1,,0,1,1,0,,,negative,opinion,0.449,,,,0,agree
мощное давление,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
мразь,1,,1,,0,1,1,1,,,negative,opinion,0.651,-2,-1,negative,0,conflict
мрачнее тучи,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
музычка,,,,1,0,1,1,0,,,positive,opinion,0.746,,,,0,agree
мура,,,1,,0,1,1,0,,,negative,opinion,0.508,,,,0,conflict
муторность,,,1,,0,1,1,0,,,negative,opinion,0.593,,,,0,conflict
муть в голове,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
муть в мозгах,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
мухосранск,,,1,,0,1,1,0,,,negative,opinion,0.573,,,,0,conflict
мучать,,,1,,0,1,1,0,,,negative,opinion,0.359,,,,0,agree
мучительский,,,1,,0,1,1,0,,,negative,opinion,0.433,,,,0,agree
мхом покрыться,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
мытарить,,,1,,0,1,1,0,,,negative,opinion,0.594,,,,0,conflict
мытарство,,,1,,0,1,1,0,,,negative,feeling,0.51,,,,0,conflict
мышцу свело,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
мягкий знак,,,,,0,1,0,0,,,neutral,fact,,,,,0,unique
мягко говоря,,,1,,0,1,0,0,,,negative,,,,,,0,unique
мямля,,,1,,0,1,1,0,,,negative,opinion,0.557,,,,0,conflict
мятый,,,1,,0,1,1,0,,,negative,opinion,0.697,,,,0,conflict
на 10 баллов,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
на авось,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на высоте,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
на глазок,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на голубом глазу,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на коленке,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на любой вкус,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
на одном дыхании,,,,1,0,1,0,0,,,positive,feeling,,,,,0,unique
на первый взгляд безобидный,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на пике,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
на повышенных тонах,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
на рожон,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на седьмом небе от счастья,,,,1,0,1,0,0,,,positive,feeling,,,,,0,unique
на скорую руку,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на ура,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
на уровне,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
на фиг надо,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на фиг не нужен,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на фиг никому не нужен,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
на фига,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
на штыки,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
набить оскомину,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
наблудить,,,1,,0,1,1,0,,,negative,opinion,0.611,,,,0,conflict
набрать долгов,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
набузить,,,1,,0,1,1,0,,,negative,opinion,0.532,,,,0,conflict
навет,,,1,,0,1,1,0,,,negative,opinion,0.422,,,,0,agree
нагоняй,,,1,,0,1,1,0,,,negative,fact,0.598,,,,0,conflict
награбленный,,,1,,0,1,1,0,,,negative,fact,0.52,,,,0,conflict
надежда не оправдалась,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
надежды не оправдать,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
надо доработать,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
надоедала,,,1,,0,1,1,0,,,negative,opinion,0.473,,,,0,agree
надоедность,,,1,,0,1,1,0,,,negative,opinion,0.444,,,,0,agree
надраться,,,1,,0,1,1,0,,,negative,opinion,0.578,,,,0,conflict
надсмехаться,,,1,,0,1,1,0,,,negative,opinion,0.652,,,,0,conflict
надувать губы,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
надувать щеки,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
надуваться от важности,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
надуманный,1,,1,,0,1,1,1,,,negative,opinion,0.37,-1,-0.5,negative,0,agree
надуть губы,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
надуть щеки,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
надуться от важности,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
наивкуснейший,,,,,0,1,1,0,,,positive,opinion,0.668,,,,0,conflict
наигранный,,,1,,0,1,1,0,,,negative,opinion,0.626,,,,0,conflict
наисложнейший,,,1,,0,1,1,0,,,negative,opinion,0.614,,,,0,conflict
найти оправдание,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
накаление обстановки,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
накладочка,,,,,0,1,1,0,,,depends,,0.603,,,,0,conflict
накладывать на себя руки,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
накосячить,,,1,,0,1,1,0,,,negative,fact,0.556,,,,0,conflict
накрадывать,,,1,,0,1,1,0,,,negative,fact,0.556,,,,0,conflict
накрасть,,,1,,0,1,1,0,,,negative,fact,0.586,,,,0,conflict
накуренный,,,1,,0,1,1,0,,,negative,fact,0.482,,,,0,agree
накуриться,,,1,,0,1,1,0,,,negative,fact,0.521,,,,0,conflict
налет авиации,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
налет бандитов,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
налет грабителей,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
налитый свинцом,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
наложить на себя руки,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
наломать дров,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
намеренно,,,,,0,1,1,0,,,neutral,opinion,0.615,,,,1,agree
намеренный,,,,,0,1,1,0,,,neutral,opinion,0.615,,,,0,agree
намозолить глаза,,,1,,0,1,0,0,,,negative,feeling,,,,,0,unique
намылить голову,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
намылить шею,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
намять бока,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
наошибаться,,,1,,0,1,1,0,,,negative,fact,0.607,,,,0,conflict
напиться как свинья,,,1,,0,1,0,0,,,negative,opinion,,,,,0,unique
напраслина,,,1,,0,1,1,0,,,negative,opinion,0.566,,,,0,conflict
напрашивается вывод,,,,,0,1,0,0,,,neutral,opinion,,,,,0,unique
напряг,,,1,,0,1,1,0,,,negative,feeling,0.648,,,,0,conflict
напряженная борьба,,,,,0,1,0,0,,,neutral,opinion,,,,,0,unique
напряженность снизилась,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
напряженность уменьшилась,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
напускной,,,,,0,1,1,0,,,negative,opinion,0.711,,,,0,conflict
нареканий не вызвало,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
нареканий не вызывает,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
нареканий нет,,,,1,0,1,0,0,,,positive,fact,,,,,0,unique
нарик,,,1,,0,1,1,0,,,negative,fact,0.644,,,,0,conflict
наркоагрессия,,,1,,0,1,1,0,,,negative,fact,0.433,,,,0,agree
наркобарон,,,1,,0,1,1,0,,,negative,fact,0.361,,,,0,agree
наркобольная,,,1,,0,1,1,0,,,negative,fact,0.413,,,,0,agree
наркобольной,,,1,,0,1,1,0,,,negative,fact,0.434,,,,0,agree
наркодеятельность,,,1,,0,1,1,0,,,negative,fact,0.556,,,,0,conflict
наркодурман,,,1,,0,1,1,0,,,negative,fact,0.42,,,,0,agree
наркозависимый,,,1,,0,1,1,0,,,negative,fact,0.273,,,,0,agree
наркозелье,,,1,,0,1,1,0,,,negative,fact,0.451,,,,0,agree
наркоиндустрия,,,1,,0,1,1,0,,,negative,fact,0.532,,,,0,conflict
наркоинтервенция,,,1,,0,1,1,0,,,negative,fact,0.512,,,,0,conflict
наркоклан,,,1,,0,1,1,0,,,negative,fact,0.431,,,,0,agree
наркокриминал,,,1,,0,1,1,0,,,negative,fact,0.327,,,,0,agree
наркокриминальный,,,1,,0,1,1,0,,,negative,fact,0.401,,,,0,agree
наркологическая зависимость,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
наркоманизация,,,1,,0,1,1,0,,,negative,fact,0.323,,,,0,agree
наркомания,1,,1,,0,1,1,1,,,negative,fact,0.284,-1,-0.5,negative,0,agree
наркоманский,1,,1,,0,1,1,1,,,negative,fact,0.335,-1,-0.5,negative,0,agree
наркоопасность,,,1,,0,1,1,0,,,negative,fact,0.386,,,,0,agree
наркопоток,,,1,,0,1,1,0,,,negative,fact,0.47,,,,0,agree
наркопроизводящий,,,1,,0,1,1,0,,,negative,fact,0.582,,,,0,conflict
наркосбытчик,,,1,,0,1,1,0,,,negative,fact,0.428,,,,0,agree
наркосбытчица,,,1,,0,1,1,0,,,negative,fact,0.423,,,,0,agree
наркосиндикат,,,1,,0,1,1,0,,,negative,fact,0.431,,,,0,agree
наркосклад,,,1,,0,1,1,0,,,negative,fact,0.555,,,,0,conflict
наркосообщество,,,1,,0,1,1,0,,,negative,fact,0.426,,,,0,agree
наркосырье,,,1,,0,1,1,0,,,negative,fact,0.376,,,,0,agree
наркота,1,,1,,0,1,1,1,,,negative,fact,0.403,-2,-1,negative,0,agree
наркотизм,,,1,,0,1,1,0,,,negative,fact,0.315,,,,0,agree
наркотик,1,,1,,0,1,1,1,,,negative,fact,0.48,-1,-0.5,negative,0,agree
наркотический,1,,1,,0,1,1,1,,,negative,fact,0.383,-1,-0.5,negative,0,agree
наркоточка,,,1,,0,1,1,0,,,negative,fact,0.347,,,,0,agree
наркотранзит,,,1,,0,1,1,0,,,negative,fact,0.473,,,,0,agree
наркотраффик,,,1,,0,1,1,0,,,negative,fact,0.345,,,,0,agree
наркоэпидемия,,,1,,0,1,1,0,,,negative,fact,0.43,,,,0,agree
нарывный,,,1,,0,1,1,0,,,negative,fact,0.632,,,,0,conflict
население голодает,,,1,,0,1,0,0,,,negative,fact,,,,,0,unique
насилье,,,1,,0,1,1,0,,,negative,opinion,0.346,,,,0,agree
насказать,,,1,,0,1,1,0,,,negative,opinion,0.441,,,,0,agree
насмешнический,,,1,,0,1,1,0,,,negative,opinion,0.6,,,,0,conflict
насморочный,,,,,0,1,1,0,,,negative,fact,0.704,,,,0,conflict
насрать,1,,1,,0,1,1,1,,,negative,opinion,0.55,-2,-1,negative,0,conflict
нассать,,,1,,0,1,1,0,,,negative,fact,0.537,,,,0,conflict
настоящая женщина,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
настоящая жизнь,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
настоящая звезда,,,,1,0,1,0,0,,,positive,opinion,,,,,0,unique
